,movie_id,title,tags
2018,544,There's Something About Mary,"romanc comedi surgeon stalker romanticcomedi dreamgirl taboo screwballcomedi frisbe troubadour grossoutcomedi intellectualdis camerondiaz benstil mattdillon leeevan chriselliott linshay jeffreytambor markiepost keithdavid w.earlbrown bobbyfarrelli have never fulli recov from a prom date that becam a total disaster, a man final get a chanc to reunit with hi old prom date, onli to run up against other suitor includ the sleazi detect he hire to find her. there'ssomethingaboutmari love is in the hair."
2021,13680,The Game Plan,"comedi famili americanfootbal bachelor sportsteam sport aerob tweengirl publicist dwaynejohnson madisonpetti kyrasedgwick roselynsánchez morrischestnut hayesmacarthur brianj.whit jamalduff paigeturco gordonclapp andyfickman bachelor footbal star joe kingman seem to have it all. he is wealthi and carefree, and hi team is on the way to captur a championship. suddenly, he is tackl by some unexpect news: he ha a young daughter, the result of a last fling with hi ex-wife. joe must learn to balanc hi person and profession live with the need of hi child. thegameplan half hi size, twice the troubl ... and she' move in."
2029,277,Underworld,"fantasi action thriller budapest subway loveofone'slif vampir bite descend hostil shootout werewolf blunt fangvamp katebeckinsal scottspeedman michaelsheen shanebrolli billnighi erwinled sophiamyl robbiege wentworthmil kevingrevioux lenwiseman vampir and werewolv have wage a nocturn war against each other for centuries. but all bet are off when a femal vampir warrior name selene, who' famou for her strength and werewolf-hunt prowess, becom smitten with a peace-lov male werewolf, michael, who want to end the war. underworld underworld"
2030,8999,Derailed,"drama thriller prison chicago rape basedonnovel hotelroom wifehusbandrelationship anonymouslett blackmail family'sdailylif letter businessman relationshipproblem manbetweentwowomen reveng decept beat violenc wallet extramaritalaffair embezzl advertisingexecut flashback abort commutertrain cliveowen jenniferaniston vincentcassel melissageorg addisontimlin xzibit rza sandrabe williamarmstrong tomconti mikaelhåfström when two marri busi execut have an affair are blackmail by a violent criminal, they are forc to turn the tabl on him to save their families. derail he never saw it coming."
2031,11323,The Informant!,"drama comedi crime agricultur compani witnesstomurd mattdamon scottbakula joelmchal melanielynskey anndowd thomasf.wilson tompapa rickoverton allanhavey pattonoswalt stevensoderbergh a rise star at agri-industri giant archer daniel midland (adm), mark whitacr suddenli turn whistleblower. even as he expos hi company’ multi-n price-fix conspiraci to the fbi, whitacr envis himself be hail as a hero of the common man and hand a promotion. theinformant! base on a tattle-tale."
2041,270487,"Hail, Caesar!","comedi drama mysteri journalist cat ransom kidnap ancientrom movieinmovi hollywood perioddrama joshbrolin georgeclooney aldenehrenreich ralphfienn scarlettjohansson tildaswinton channingtatum francesmcdormand jonahhil veronicaosorio joelcoen tell the comed tale of eddi mannix, a fixer who work for the hollywood studio in the 1950s. the stori find him at work when a star mysteri disappear in the middl of filming. hail,caesar! lights. camera. abduction."
2050,287948,The Transporter Refueled,"thriller action crime transport sequel suspens car bankheist action edskrein raystevenson loanchabanol gabriellawright tatjanapajković wenxiayu radivojebukvić noémielenoir yurikolokolnikov lennkudrjawizki camilledelamarr the fast-pac action movi is again set in the crimin underworld in france, where frank martin is known as the transporter, becaus he is the best driver and mercenari money can buy. in thi installment, he meet anna and they attempt to take down a group of ruthless russian human traffick who also have kidnap frank’ father. thetransporterrefuel he delivers."
2054,109513,Hit & Run,action comedi romanc witnessprotect getawaydriv duringcreditssting kristenbel daxshepard tomarnold kristinchenoweth michaelrosenbaum jessrowland carlyhatt bradleycoop joybryant kalbennett daxshepard former getaway driver charli bronson jeopard hi wit protect plan ident in order to help hi girlfriend get to lo angeles. the fed and charlie' former gang chase them on the road. hit&run a comedi that never take it foot off the ga
2058,44113,Stone,"drama prison fire manipul seduct vegetarian playground decept arson parol arsonist convict housefir francesconroy robertdeniro edwardnorton millajovovich envergjokaj pepperbinkley sandralovealdridg gregtrzaskoma rachelloisel peterlewi johncurran parol offic jack mabri ha onli a few week left befor retir and wish to finish out the case he' been assigned. one such case is that of gerald 'stone' creeson, a convict arsonist who is up for parole. jack is initi reluct to indulg stone in the coars banter he wish to pursu and feel littl sympathi for the prisoner' plead for an earli release. see littl hope in convinc jack himself, stone arrang for hi wife to seduc the officer, but motiv and intent steadili blur amidst the passion and buri secret of the corrupt player in thi deadli game of deception. stone some peopl tell lies. other live them."
2061,4566,Michael Clayton,drama mysteri crime kill restaur chambersofabarrist scandal pretendedsuicid lawsuit carbomb businesseth crookedlawy georgeclooney tomwilkinson tildaswinton sydneypollack michaelo'keef robertprescott deniso'har juliewhit austinwilliam jennifervandyck tonygilroy a law firm bring in it 'fixer' to remedi the situat after a lawyer ha a breakdown while repres a chemic compani that he know is guilti in a multi-billion dollar class action suit. michaelclayton the truth can be adjust
2068,2196,Death at a Funeral,comedi drama brotherbrotherrelationship farewel fathersonrelationship agediffer parentskidsrelationship secret sad coffin funer gather surpris lsd studi hallucinogen drugtrip arrog femalecorps matthewmacfadyen keeleyhaw andynyman ewenbremn daisydonovan alantudyk janeash krismarshal rupertgrav petervaughan frankoz chao ensu when a man tri to expos a dark secret regard a recent deceas patriarch of a dysfunct british family. deathatafuner from director frank oz come the stori of a famili that put the f u in funeral.
2071,82693,Silver Linings Playbook,"drama comedi romanc danc philadelphia run basedonnovel depress letter friendship neighbor mentalil ex-wif institution bipolar philadelphiaeagl bradleycoop jenniferlawr robertdeniro jackiweav christuck anupamkh johnortiz sheawhigham juliastil dashmihok davido.russel after spend eight month in a mental institution, a former teacher move back in with hi parent and tri to reconcil with hi ex-wife. silverliningsplaybook watch for the sign"
2072,1646,Freedom Writers,"crime drama blackpeopl basedonnovel holocaust ghetto diari principalwit biographi daughter highschool racialsegreg annefrank schoolexcurs ideal violenceinschool racialtens gangviol basedontrueev hilaryswank scottglenn imeldastaunton patrickdempsey mario aprilleehernandez robertwisdom johnbenjaminhickey patcarrol hunterparrish richardlagravenes a young teacher inspir her class of at-risk student to learn tolerance, appli themselves, and pursu educ beyond high school. freedomwrit their story. their world. their future."
2073,44944,For Colored Girls,"drama femalenud poem rape love domesticviol womanhood kimberlyelis janetjackson lorettadevin thandienewton anikanoniros kerrywashington tessathompson phyliciarashād whoopigoldberg macygray tylerperri about exist from the perspect of 20 nameless black females. each of the women portray one of the charact repres in the collect of twenti poems, reveal differ issu that impact women in gener and women of color in particular. forcoloredgirl mani voices. one poem."
2075,8456,Never Back Down,"drama action rebel martialart underground fight train champion sport highschool parti reveng blood nemesi violenc club brawl seanfari amberheard camgigandet djimonhouns evanpet lesliehop wyattsmith neilbrownjr. laurenleech nadineavola jeffwadlow rebelli jake tyler is lure into an ultim underground fight scene at hi new high school, after receiv threat to the safeti of hi friend and famili jake decid to seek the mentor of a veteran fighter who train him for one final no-holds-bar elimin fight with hi nemesi and local martial art champion ryan mccarthy. neverbackdown win or lose... everyon ha their fight."
2080,49517,Tinker Tailor Soldier Spy,"drama thriller mysteri spi coldwar spi espionag mole britishspi johnhurt garyoldman kathyburk benedictcumberbatch colinfirth markstrong tobyjon stephengraham ciaránhind simonmcburney tomasalfredson recently-retir mi6 agent, georg smiley is do hi best to adjust to a life outsid the secret servic until a disgrac agent reappear with inform concern a mole at the heart of the service. smiley is drawn back into the murki field of espionage, task with investig which of hi trust former colleagu ha chosen to betray him and their country. smiley narrow hi search to four suspect – all experienced, skill and success agent – but past histories, rivalri and friendship make it far from easi to pinpoint the man who is eat away at the heart of the british establishment. tinkertailorsoldierspi how do you find an enemi who is hidden right befor your eyes?"
